    2.990000e+00    7.499177e-02    7.499177e-02    3.703760e-12 
    3.000000e+00    7.468060e-02    7.468060e-02    3.681652e-12 
    3.010000e+00    7.436944e-02    7.436944e-02    3.659864e-12 
    3.020000e+00    7.405829e-02    7.405829e-02    3.638465e-12 
    3.030000e+00    7.374718e-02    7.374718e-02    3.617412e-12 
    3.040000e+00    7.343612e-02    7.343612e-02    3.596734e-12 
    3.050000e+00    7.312514e-02    7.312514e-02    3.576375e-12 
    3.060000e+00    7.281425e-02    7.281425e-02    3.556405e-12 
    3.070000e+00    7.250346e-02    7.250346e-02    3.536754e-12 
    3.080000e+00    7.219280e-02    7.219280e-02    3.517492e-12 
    3.090000e+00    7.188228e-02    7.188228e-02    3.498604e-12 
    3.100000e+00    7.157192e-02    7.157192e-02    3.480036e-12 
    3.110000e+00    7.126173e-02    7.126173e-02    3.461828e-12 
    3.120000e+00    7.095174e-02    7.095174e-02    3.443926e-12 
    3.130000e+00    7.064195e-02    7.064195e-02    3.426398e-12 
    3.140000e+00    7.033238e-02    7.033238e-02    3.409203e-12 
    3.150000e+00    7.002305e-02    7.002305e-02    3.392384e-12 
    3.160000e+00    6.971398e-02    6.971398e-02    3.375869e-12 
    3.170000e+00    6.940517e-02    6.940517e-02    3.359688e-12 
    3.180000e+00    6.909665e-02    6.909665e-02    3.343839e-12 
    3.190000e+00    6.878842e-02    6.878842e-02    3.328338e-12 
    3.200000e+00    6.848050e-02    6.848050e-02    3.313169e-12 
    3.210000e+00    6.817291e-02    6.817291e-02    3.298334e-12 
    3.220000e+00    6.786566e-02    6.786566e-02    3.283887e-12 
    3.230000e+00    6.755877e-02    6.755877e-02    3.269773e-12 
    3.240000e+00    6.725224e-02    6.725224e-02    3.256007e-12 
    3.250000e+00    6.694609e-02    6.694609e-02    3.242587e-12 
    3.260000e+00    6.664034e-02    6.664034e-02    3.229486e-12 
    3.270000e+00    6.633499e-02    6.633499e-02    3.216760e-12 
    3.280000e+00    6.603007e-02    6.603007e-02    3.204340e-12 
    3.290000e+00    6.572557e-02    6.572557e-02    3.192280e-12 
    3.300000e+00    6.542152e-02    6.542152e-02    3.180539e-12 
    3.310000e+00    6.511792e-02    6.511792e-02    3.169159e-12 
    3.320000e+00    6.481480e-02    6.481480e-02    3.158071e-12 
    3.330000e+00    6.451215e-02    6.451215e-02    3.147343e-12 
    3.340000e+00    6.421000e-02    6.421000e-02    3.136949e-12 
    3.350000e+00    6.390834e-02    6.390834e-02    3.126860e-12 
    3.360000e+00    6.360721e-02    6.360721e-02    3.117104e-12 
    3.370000e+00    6.330659e-02    6.330659e-02    3.107681e-12 
    3.380000e+00    6.300652e-02    6.300652e-02    3.098591e-12 
    3.390000e+00    6.270699e-02    6.270699e-02    3.089792e-12 
    3.400000e+00    6.240801e-02    6.240801e-02    3.081313e-12 
    3.410000e+00    6.210961e-02    6.210961e-02    3.073160e-12 
    3.420000e+00    6.181178e-02    6.181178e-02    3.065354e-12 
    3.430000e+00    6.151454e-02    6.151454e-02    3.057839e-12 
    3.440000e+00    6.121790e-02    6.121790e-02    3.050650e-12 
    3.450000e+00    6.092186e-02    6.092186e-02    3.043794e-12 
    3.460000e+00    6.062644e-02    6.062644e-02    3.037265e-12 
    3.470000e+00    6.033164e-02    6.033164e-02    3.031048e-12 
    3.480000e+00    6.003748e-02    6.003748e-02    3.025163e-12 
    3.490000e+00    5.974396e-02    5.974396e-02    3.019585e-12 
    3.500000e+00    5.945110e-02    5.945110e-02    3.014346e-12 
    3.510000e+00    5.915889e-02    5.915889e-02    3.009419e-12 
    3.520000e+00    5.886736e-02    5.886736e-02    3.004839e-12 
    3.530000e+00    5.857650e-02    5.857650e-02    3.000572e-12 
    3.540000e+00    5.828632e-02    5.828632e-02    2.996638e-12 
    3.550000e+00    5.799684e-02    5.799684e-02    2.993016e-12 
    3.560000e+00    5.770806e-02    5.770806e-02    2.989733e-12 
    3.570000e+00    5.741999e-02    5.741999e-02    2.986750e-12 
    3.580000e+00    5.713264e-02    5.713264e-02    2.984113e-12 
    3.590000e+00    5.684601e-02    5.684601e-02    2.981816e-12 
    3.600000e+00    5.656011e-02    5.656011e-02    2.979825e-12 
    3.610000e+00    5.627494e-02    5.627494e-02    2.978166e-12 
    3.620000e+00    5.599052e-02    5.599052e-02    2.976820e-12 
    3.630000e+00    5.570686e-02    5.570686e-02    2.975814e-12 
    3.640000e+00    5.542395e-02    5.542395e-02    2.975113e-12 
    3.650000e+00    5.514180e-02    5.514180e-02    2.974745e-12 
    3.660000e+00    5.486043e-02    5.486043e-02    2.974676e-12 
    3.670000e+00    5.457983e-02    5.457983e-02    2.974961e-12 
    3.680000e+00    5.430002e-02    5.430002e-02    2.975550e-12 
    3.690000e+00    5.402100e-02    5.402100e-02    2.976473e-12 
    3.700000e+00    5.374277e-02    5.374277e-02    2.977736e-12 
    3.710000e+00    5.346534e-02    5.346534e-02    2.979325e-12 
    3.720000e+00    5.318871e-02    5.318871e-02    2.981233e-12 
    3.730000e+00    5.291290e-02    5.291290e-02    2.983488e-12 
    3.740000e+00    5.263790e-02    5.263790e-02    2.986049e-12 
    3.750000e+00    5.236373e-02    5.236373e-02    2.988935e-12 
    3.760000e+00    5.209038e-02    5.209038e-02    2.992141e-12 
    3.770000e+00    5.181787e-02    5.181787e-02    2.995687e-12 
    3.780000e+00    5.154619e-02    5.154619e-02    2.999566e-12 
    3.790000e+00    5.127535e-02    5.127535e-02    3.003785e-12 
    3.800000e+00    5.100536e-02    5.100536e-02    3.008330e-12 
    3.810000e+00    5.073622e-02    5.073622e-02    3.013208e-12 
    3.820000e+00    5.046793e-02    5.046793e-02    3.018405e-12 
    3.830000e+00    5.020050e-02    5.020050e-02    3.023949e-12 
    3.840000e+00    4.993393e-02    4.993393e-02    3.029819e-12 
    3.850000e+00    4.966823e-02    4.966823e-02    3.035988e-12 
    3.860000e+00    4.940341e-02    4.940341e-02    3.042511e-12 
    3.870000e+00    4.913945e-02    4.913945e-02    3.049352e-12 
    3.880000e+00    4.887637e-02    4.887637e-02    3.056555e-12 
    3.890000e+00    4.861418e-02    4.861418e-02    3.064077e-12 
    3.900000e+00    4.835287e-02    4.835287e-02    3.071952e-12 
    3.910000e+00    4.809244e-02    4.809244e-02    3.080147e-12 
    3.920000e+00    4.783291e-02    4.783291e-02    3.088710e-12 
    3.930000e+00    4.757427e-02    4.757427e-02    3.097578e-12 
    3.940000e+00    4.731653e-02    4.731653e-02    3.106800e-12 
